"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"MFB","Maidenform Brands, Inc.","18.23","423079105.5","n/a","2005","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/mfb",
"MAIN","Main Street Capital Corporation","31.5","1094457010.5","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/main",
"MSCA","Main Street Capital Corporation","25.15","0","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/msca",
"MMD","MainStay DefinedTerm Municipal Opportunities Fund","19.97","494257500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mmd",
"MZF","Managed Duration Investment Grade Municipal Fund","15.63","106133717.55","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/mzf",
"HYF","Managed High Yield Plus Fund, Inc.","2.18","135471038.04","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/hyf",
"MANU","Manchester United Ltd.","16.98","2781758603.1","n/a","1993","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/manu",
"MTW","Manitowoc Company, Inc. (The)","19.31","2573041820.28","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/mtw",
"MN","Manning & Napier, Inc.","16.57","225101345.61","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/mn",
"MAN","ManpowerGroup","55.52","4267427264.16","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/man",
"MFC","Manulife Financial Corp","14.45","26410634038.55","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/mfc",
"MRO","Marathon Oil Corporation","33.91","24009733145.23","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mro",
"MPC","Marathon Petroleum Corporation","84.34","27904061981.34","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/mpc",
"MCS","Marcus Corporation (The)","12.28","225230832.44","n/a","1972","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mcs",
"MRIN","Marin Software Incorporated","15.55","480671057.1","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/mrin",
"MPX","Marine Products Corporation","7.49","285402854.8","n/a","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mpx",
"HZO","MarineMax, Inc.","13.21","314940706.43","n/a","1998","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/hzo",
"MKL","Markel Corporation","516.97","4978470212.15","n/a","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mkl",
"MWE","MarkWest Energy Partners, LP","60.67","9045245950.23","n/a","2002","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mwe",
"MAR","Marriot International","41.99","13164464071.33","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mar",
"VAC","Marriot Vacations Worldwide Corporation","43.84","1540847943.36","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/vac",
"MMC","Marsh & McLennan Companies, Inc.","37.55","20669244070.7","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/mmc",
"MSO","Martha Stewart Living Omnimedia, Inc.","2.42","162576979.4","n/a","1999","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/mso",
"MLM","Martin Marietta Materials, Inc.","99.92","4584585295.28","n/a","1994","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/mlm",
"MAS","Masco Corporation","19.83","7075829200.44","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/mas",
"MTZ","MasTec, Inc.","28.92","2215194436.56","n/a","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/mtz",
"MA","Mastercard Incorporated","534.43","63042338134.75","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ma",
"MTDR","Matador Resources Company","8.8","491871054.4","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mtdr",
"MTRN","Materion Corporation","28.25","586639726","n/a","1994","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/mtrn",
"MATX","Matson, Inc.","23.49","1002375991.44","n/a","1992","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/matx",
"MLP","Maui Land & Pineapple Company, Inc.","4.03","75616949.33","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/mlp",
"MXT","Maxcom Telecomunicaciones SAB de CV","2.75","310285967.75","n/a","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mxt",
"MMS","Maximus, Inc.","79.93","2724516600.19","n/a","1997","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mms",
"MXL","MaxLinear, Inc","6.04","198478386.4","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/mxl",
"MBI","MBIA, Inc.","10.68","2061747182.52","n/a","1987","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mbi",
"MNI","McClatchy Company (The)","2.56","158208179.2","n/a","1988","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/mni",
"MKC","McCormick & Company, Incorporated","71.49","883333371.09","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mkc",
"MKC/V","McCormick & Company, Incorporated","71.11","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mkc/v",
"MDR","McDermott International, Inc.","10.85","2565129386.75","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mdr",
"MCD","McDonald&#39;s Corporation","101.49","101773336635.81","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/mcd",
"MUX","McEwen Mining Inc.","2.58","555569333.58","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mux",
"MHP","McGraw-Hill Companies, Inc. (The)","51.93","14631934778.01","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mhp",
"MCK","McKesson Corporation","107.42","25016976340.24","n/a","n/a","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/mck",
"MMR","McMoRan Exploration Company","16.55","2693846445.9","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mmr",
"MDU","MDU Resources Group, Inc.","24.66","4656560845.14","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/mdu",
"MJN","Mead Johnson Nutrition Company","77.07","15603712275.06","n/a","2009","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mjn",
"MIG","Meadowbrook Insurance Group, Inc.","7.26","362181064.74","n/a","1995","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mig",
"MWV","Meadwestvaco Corporation","36.37","6409990788.48","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/mwv",
"MTL","Mechel OAO","4.76","1981448746.2","n/a","2004","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/mtl",
"MTL^","Mechel OAO","1.42","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mtl^",
"MEG","Media General, Inc.","7.66","208456329.2","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/meg",
"MPW","Medical Properties Trust, Inc.","17.01","2331685825.56","n/a","2005","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mpw",
"MED","MEDIFAST INC","23.26","320229258.8","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/med",
"MCC","Medley Capital Corporation","14.9","427064530.1","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/mcc",
"MCQ","Medley Capital Corporation","26.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mcq",
"MCV","Medley Capital Corporation","25.0301","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mcv",
"MD","Mednax, Inc","86.46","4337531505.12","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/md",
"MDT","Medtronic, Inc.","47.24","47892194495.2","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/mdt",
"WFR","MEMC Electronic Materials, Inc.","4.73","1094168758.87","n/a","1995","Technology","Semiconductors","http://www.nasdaq.com/symbol/wfr",
"MW","Men&#39;s Wearhouse, Inc. (The)","33.72","1713577025.28","n/a","1986","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/mw",
"MRK","Merck & Company, Inc.","46.84","141567695479.92","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mrk",
"MCY","Mercury General Corporation","39.53","2171061797.81","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mcy",
"MDP","Meredith Corporation","38.9","1725866575","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/mdp",
"MTH","Meritage Corporation","43.11","1552400756.64","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mth",
"MTOR","Meritor, Inc.","4.59","446607000","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mtor",
"MER^D","Merrill Lynch & Co., Inc.","25.43","0","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/mer^d",
"MER^E","Merrill Lynch & Co., Inc.","25.35","0","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/mer^e",
"MER^F","Merrill Lynch & Co., Inc.","25.4","0","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/mer^f",
"MER^K","Merrill Lynch & Co., Inc.","25.21","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mer^k",
"MER^M","Merrill Lynch & Co., Inc.","25.23","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mer^m",
"MER^P","Merrill Lynch & Co., Inc.","25.58","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mer^p",
"PIY","Merrill Lynch Depositor, Inc.","25.5","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/piy",
"PKH","Merrill Lynch Depositor, Inc.","25.38","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pkh",
"PYY","Merrill Lynch Depositor, Inc.","25.18","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pyy",
"PZB","Merrill Lynch Depositor, Inc.","25.29","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pzb",
"MTR","Mesa Royalty Trust","24.3","45285237","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mtr",
"MSB","Mesabi Trust","22.46","294675424.6","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/msb",
"MUSA","Metals USA Holdings Corp.","20.64","770080794.24","n/a","1989","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/musa",
"MEI","Methode Electronics, Inc.","13.47","499204800.3","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mei",
"MET","MetLife, Inc.","37.67","41316431175.47","n/a","2000","Finance","Life Insurance","http://www.nasdaq.com/symbol/met",
"MET^A","MetLife, Inc.","25.29","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/met^a",
"MET^B","MetLife, Inc.","25.47","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/met^b",
"MLG","MetLife, Inc.","25.66","0","n/a","1992","Finance","Life Insurance","http://www.nasdaq.com/symbol/mlg",
"MLU","MetLife, Inc.","49.2","0","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/mlu",
"MPR","Met-Pro Corporation","10","146968550","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/mpr",
"PCS","MetroPCS Communications, Inc.","11.56","4252775927.96","n/a","1993","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/pcs",
"MTD","Mettler-Toledo International, Inc.","213.12","6450975527.04","n/a","1997","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/mtd",
"MXE","Mexico Equity and Income Fund, Inc. (The)","17.024","107420112.128","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mxe",
"MXF","Mexico Fund, Inc. (The)","34.23","458061889.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mxf",
"MFA","MFA Financial, Inc.","9.14","3280083014.78","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mfa",
"MFA^A","MFA Financial, Inc.","25.24","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mfa^a",
"MFO","MFA Financial, Inc.","26.15","0","n/a","1988","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mfo",
"MIL","MFC Industrial Ltd.","8.3","519182645.8","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mil",
"MCR","MFS Charter Income Trust","10.17","558202071.42","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/mcr",
"MGF","MFS Government Markets Income Trust","6.6","214500693","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/mgf",
"MIN","MFS Intermediate Income Trust","6.52","766973490.92","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/min",
"MMT","MFS Multimarket Income Trust","7.45","583916874.8","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/mmt",
"MFM","MFS Municipal Income Trust","7.56","310756234.32","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/mfm",
"MFV","MFS Special Value Trust","7.48","52016226.68","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/mfv",
"MTG","MGIC Investment Corporation","5.28","1070563132.32","n/a","1987","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mtg",
"MGM","MGM Resorts International","12.93","6326704650.72","n/a","1982","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mgm",
"KORS","Michael Kors Holdings Limited","55.1","11037529458.9","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/kors",
"MAA","Mid-America Apartment Communities, Inc.","70.59","2995242479.19","n/a","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/maa",
"MPO","Midstates Petroleum Company, Inc.","7.29","498380908.32","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mpo",
"MM","Millennial Media, Inc.","6.34","502551689.52","n/a","1991","Technology","Advertising","http://www.nasdaq.com/symbol/mm",
"MILL","Miller Energy Resources, Inc.","3.83","166278278.02","n/a","1994","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mill",
"MILL^C","Miller Energy Resources, Inc.","22.33","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mill^c",
"MLR","Miller Industries, Inc.","15.33","171326776.95","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/mlr",
"MR","Mindray Medical International Limited","38.97","4509332063.73","n/a","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mr",
"MSA","Mine Safety Appliances Company","49.9","1847045655.7","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/msa",
"MTX","Minerals Technologies Inc.","40.77","1427760385.29","n/a","1992","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/mtx",
"MP^D","Mississippi Power Company","25.75","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mp^d",
"MG","Mistras Group Inc","20.9","589275082","n/a","2009","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/mg",
"MTU","Mitsubishi UFJ Financial Group Inc","6.73","95209440461.05","n/a","1992","Finance","Commercial Banks","http://www.nasdaq.com/symbol/mtu",
"MFG","Mizuho Financial Group, Inc.","4.46","53696616227.46","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfg",
"MBT","Mobile TeleSystems","20.44","20326753978.72","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mbt",
"MODN","Model N, Inc.","19.65","421247936.1","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/modn",
"MOD","Modine Manufacturing Company","9.15","431862505.2","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mod",
"MHK","Mohawk Industries, Inc.","114.23","7949757231.69","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/mhk",
"MOH","Molina Healthcare Inc","32.7","1483360191.9","n/a","2003","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/moh",
"TAP","Molson Coors Brewing  Company","51","7995441054","n/a","1996","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/tap",
"TAP/A","Molson Coors Brewing  Company","51","0","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/tap/a",
"MCP","Molycorp, Inc","5.49","1035313055.37","n/a","2010","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mcp",
"MCP^A","Molycorp, Inc","20.9","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mcp^a",
"MGI","Moneygram International, Inc.","17.3","1000924802.5","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mgi",
"MNR","Monmouth Real Estate Investment Corporation","11.02","461137299.8","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mnr",
"MNR^A","Monmouth Real Estate Investment Corporation","25.8","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mnr^a",
"MNR^B","Monmouth Real Estate Investment Corporation","26.88","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mnr^b",
"MON","Monsanto Company","105.65","56400279357.85","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mon",
"MWW","Monster Worldwide, Inc.","4.48","523431637.12","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/mww",
"MTS","Montgomery Street Income Securities, Inc.","17.17","177992959.53","n/a","1973","n/a","n/a","http://www.nasdaq.com/symbol/mts",
"MRH","Montpelier Re Holdings Ltd.","26.43","1429479632.85","n/a","2002","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mrh",
"MRH^A","Montpelier Re Holdings Ltd.","28.35","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mrh^a",
"MCO","Moody&#39;s Corporation","54.17","12065458094.04","n/a","1993","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mco",
"MOG/A","Moog Inc.","46.64","0","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mog/a",
"MOG/B","Moog Inc.","46.2753","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mog/b",
"MS","Morgan Stanley","22.22","43569488770.94","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/ms",
"MS^A","Morgan Stanley","23.22","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ms^a",
"MSJ","Morgan Stanley","25.49","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/msj",
"MSK","Morgan Stanley","25.2","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/msk",
"MSZ","Morgan Stanley","25.2299","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msz",
"MWG","Morgan Stanley","25.2201","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mwg",
"MWO","Morgan Stanley","25.09","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mwo",
"MWR","Morgan Stanley","25.2881","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mwr",
"APF","Morgan Stanley Asia-Pacific Fund, Inc.","16.21","317342100.14","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/apf",
"CAF","Morgan Stanley China A Share Fund Inc.","23.52","514652056.8","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/caf",
